7400,1.4899,2.0483,2.534485e-04,1626.88,5035.41
7600,1.5612,2.0347,2.506773e-04,1626.76,5035.77
7800,2.0963,2.0156,2.478441e-04,1626.94,5035.23
8000,1.7607,2.0161,2.449512e-04,1626.90,5035.34
8200,1.7927,1.9952,2.420007e-04,1626.87,5035.45
8400,1.6969,2.0015,2.389945e-04,1627.23,5034.33
8600,1.5045,1.9939,2.359350e-04,1626.81,5035.63
8800,1.7517,1.9904,2.328243e-04,1626.84,5035.53
9000,1.5031,2.0105,2.296646e-04,1626.81,5035.62
9200,1.5781,1.9766,2.264583e-04,1626.64,5036.15
9400,1.4286,1.9715,2.232076e-04,1626.94,5035.23
9600,1.6080,1.9690,2.199150e-04,1626.59,5036.29
9800,2.1774,1.9593,2.165827e-04,1628.81,5029.44
10000,1.6035,1.9567,2.132132e-04,1626.80,5035.65
10200,1.5927,1.9651,2.098089e-04,1627.13,5034.63
10400,1.7192,1.9383,2.063722e-04,1626.87,5035.42
10600,1.5224,1.9506,2.029058e-04,1626.90,5035.36
10800,1.4942,1.9450,1.994119e-04,1626.86,5035.45
11000,1.4290,1.9282,1.958933e-04,1626.84,5035.52
11200,1.5201,1.9340,1.923523e-04,1626.75,5035.81
11400,1.6330,1.9215,1.887916e-04,1626.96,5035.17
11600,2.1083,1.9150,1.852138e-04,1626.78,5035.70
11800,1.7968,1.9282,1.816213e-04,1626.95,5035.19
12000,1.5640,1.9222,1.780169e-04,1627.04,5034.91
12200,1.4988,1.9056,1.744031e-04,1626.95,5035.18
12400,2.1358,1.9051,1.707824e-04,1627.01,5034.99
12600,2.0846,1.8991,1.671577e-04,1626.91,5035.31
12800,2.0409,1.8944,1.635313e-04,1627.03,5034.95
13000,2.0454,1.8902,1.599060e-04,1626.77,5035.74
13200,1.6001,1.8864,1.562844e-04,1627.10,5034.72
13400,1.6471,1.8981,1.526691e-04,1626.99,5035.07
13600,1.6156,1.8868,1.490627e-04,1626.88,5035.41
13800,1.5980,1.8774,1.454678e-04,1626.84,5035.54
14000,1.7988,1.8777,1.418869e-04,1626.78,5035.71
14200,1.5425,1.8726,1.383228e-04,1626.92,5035.28
14400,1.4842,1.8780,1.347779e-04,1626.88,5035.41
14600,1.3448,1.8706,1.312548e-04,1626.80,5035.65
14800,1.4262,1.8630,1.277560e-04,1628.69,5029.82
15000,1.4126,1.8675,1.242842e-04,1598.82,5123.79
15200,2.0759,1.8499,1.208417e-04,1562.28,5243.61
15400,1.5161,1.8508,1.174310e-04,1561.77,5245.32
15600,1.4070,1.8480,1.140547e-04,1561.15,5247.41
15800,1.8558,1.8431,1.107152e-04,1561.60,5245.90
16000,1.4923,1.8441,1.074148e-04,1609.78,5088.91
16200,1.3684,1.8415,1.041560e-04,1626.91,5035.32
16400,1.3808,1.8444,1.009411e-04,1626.81,5035.61
16600,1.4042,1.8332,9.777237e-05,1626.92,5035.29
16800,1.9238,1.8259,9.465218e-05,1571.81,5211.81
17000,2.0664,1.8253,9.158275e-05,1561.60,5245.91
17200,1.6023,1.8292,8.856629e-05,1561.14,5247.45
17400,1.6376,1.8247,8.560499e-05,1565.04,5234.36
17600,1.9627,1.8185,8.270097e-05,1567.42,5226.44
17800,1.4452,1.8202,7.985634e-05,1561.97,5244.67
18000,1.9414,1.8131,7.707315e-05,1561.81,5245.19
18200,1.9924,1.8101,7.435340e-05,1615.22,5071.75
18400,2.0483,1.8055,7.169905e-05,1723.42,4753.35
18600,1.9875,1.8061,6.911203e-05,1739.37,4709.76
18800,1.9385,1.8028,6.659420e-05,1757.79,4660.41
19000,1.9989,1.7995,6.414737e-05,1750.71,4679.23
19200,2.0142,1.7983,6.177332e-05,1569.87,5218.27
19400,1.8574,1.7966,5.947375e-05,1561.58,5245.98
19600,1.4620,1.7949,5.725032e-05,1563.78,5238.58
19800,1.4415,1.7940,5.510464e-05,1592.42,5144.36
20000,1.9963,1.7925,5.303826e-05,1627.29,5034.15
20200,1.3796,1.7907,5.105266e-05,1627.21,5034.37
20400,1.4365,1.7908,4.914929e-05,1627.26,5034.22
20600,1.3631,1.7870,4.732951e-05,1627.11,5034.70
20800,1.2791,1.7860,4.559463e-05,1626.90,5035.33
21000,1.4810,1.7867,4.394591e-05,1627.13,5034.63
21200,2.0017,1.7821,4.238455e-05,1626.89,5035.37
21400,1.4755,1.7817,4.091165e-05,1626.91,5035.31
21600,1.9749,1.7779,3.952829e-05,1626.97,5035.13
21800,1.5620,1.7767,3.823547e-05,1626.91,5035.31
22000,1.3723,1.7770,3.703412e-05,1627.03,5034.93
22200,1.3294,1.7744,3.592510e-05,1627.24,5034.30
22400,1.9057,1.7728,3.490922e-05,1627.02,5034.97
22600,2.0073,1.7724,3.398720e-05,1627.06,5034.86
22800,1.2659,1.7717,3.315972e-05,1627.07,5034.82
23000,1.9180,1.7708,3.242737e-05,1626.88,5035.40
23200,1.4181,1.7721,3.179068e-05,1626.99,5035.05
23400,1.9201,1.7698,3.125011e-05,1626.85,5035.50
23600,1.3121,1.7688,3.080604e-05,1626.80,5035.66
23800,1.4408,1.7697,3.045881e-05,1626.88,5035.40
24000,1.2757,1.7678,3.020866e-05,1627.00,5035.02
24200,1.9880,1.7669,3.005576e-05,1626.89,5035.37
24400,1.4542,1.7674,3.000024e-05,1626.76,5035.77
24413,1.9187,1.7673,3.000000e-05,1663.61,4924.22
